faction_id,faction,era_id,era,unit_id,unit_name
29,Federated Suns,257,ilClan,1307,Griffin GRF-6S
29,Federated Suns,257,ilClan,8256,Wolverine WVR-10R
29,Federated Suns,257,ilClan,2752,Ryoken (Stormcrow) D
29,Federated Suns,257,ilClan,6899,Griffin GRF-6S2
29,Federated Suns,257,ilClan,2751,Ryoken (Stormcrow) C
29,Federated Suns,257,ilClan,9396,Dervish DV-11DK
29,Federated Suns,257,ilClan,8255,Wolverine WVR-10D
29,Federated Suns,257,ilClan,7554,Ryoken (Stormcrow) K
29,Federated Suns,257,ilClan,2756,Ryoken (Stormcrow) H
29,Federated Suns,257,ilClan,2757,Ryoken (Stormcrow) Prime
29,Federated Suns,257,ilClan,2753,Ryoken (Stormcrow) E
29,Federated Suns,257,ilClan,2755,Ryoken (Stormcrow) G
29,Federated Suns,257,ilClan,7555,Ryoken (Stormcrow) P
29,Federated Suns,257,ilClan,2754,Ryoken (Stormcrow) F
29,Federated Suns,257,ilClan,7550,Ryoken (Stormcrow) T
29,Federated Suns,257,ilClan,2750,Ryoken (Stormcrow) B
29,Federated Suns,257,ilClan,7553,Ryoken (Stormcrow) J
29,Federated Suns,257,ilClan,2749,Ryoken (Stormcrow) A
29,Federated Suns,257,ilClan,5487,Ryoken (Stormcrow) I
29,Federated Suns,257,ilClan,6360,Rondel RDL-01C
29,Federated Suns,257,ilClan,7592,Ryoken (Stormcrow) TC
29,Federated Suns,257,ilClan,6893,Sun Cobra 2
29,Federated Suns,257,ilClan,3735,Arrow IV Carrier  
29,Federated Suns,257,ilClan,3309,Trireme Infantry Transport  
29,Federated Suns,257,ilClan,4404,"Transportable Field Repair Unit JI-50 ""Jifty"" (MG)"
29,Federated Suns,257,ilClan,4405,"Transportable Field Repair Unit JI-50 ""Jifty"" (Hoist)"
29,Federated Suns,257,ilClan,4406,"Transportable Field Repair Unit JI-50 ""Jifty"" (ML)"
29,Federated Suns,257,ilClan,4403,"Transportable Field Repair Unit JI-50 ""Jifty"" "
29,Federated Suns,257,ilClan,3308,Trireme Infantry Transport (CS)
29,Federated Suns,257,ilClan,4274,Heavy Lifter HCL-1 CargoMech
29,Federated Suns,257,ilClan,4669,Morningstar City Command Vehicle (Company Command)
29,Federated Suns,257,ilClan,4671,Morningstar City Command Vehicle  
29,Federated Suns,257,ilClan,5229,Thumper Artillery Vehicle (Angel)
29,Federated Suns,257,ilClan,6957,Praetorian Mobile Strategic Command HQ
29,Federated Suns,257,ilClan,6792,Bulldog Medium Tank (Cell)
29,Federated Suns,257,ilClan,2015,Manticore Heavy Tank (3055 Upgrade)
29,Federated Suns,257,ilClan,2016,Manticore Heavy Tank (C3M)
29,Federated Suns,257,ilClan,2019,Manticore Heavy Tank (LB-X)
29,Federated Suns,257,ilClan,2522,"Pike Support Vehicle (RAC) ""Assault Pike"""
29,Federated Suns,257,ilClan,2017,Manticore Heavy Tank (C3S)
29,Federated Suns,257,ilClan,2087,Marsden MBT II-A (LB-X)
29,Federated Suns,257,ilClan,2696,Rifleman RFL-3Cr
29,Federated Suns,257,ilClan,2018,Manticore Heavy Tank (HPPC)
29,Federated Suns,257,ilClan,9318,Merlin MLN-1P
29,Federated Suns,257,ilClan,2020,Manticore Heavy Tank (RAC)
29,Federated Suns,257,ilClan,552,Champion CHP-3N
29,Federated Suns,257,ilClan,2377,Ostsol OTL-8D
29,Federated Suns,257,ilClan,2702,Rifleman RFL-6X
29,Federated Suns,257,ilClan,5684,Argus AGS-6F
29,Federated Suns,257,ilClan,8172,Ostsol OTL-8E
29,Federated Suns,257,ilClan,3729,Argus AGS-2D
29,Federated Suns,257,ilClan,110,Argus AGS-8DX
29,Federated Suns,257,ilClan,3730,Argus AGS-4D
29,Federated Suns,257,ilClan,8162,Ostsol OTL-8E3
29,Federated Suns,257,ilClan,6887,Quickdraw QKD-9M
29,Federated Suns,257,ilClan,8173,Ostsol OTL-8F
29,Federated Suns,257,ilClan,2705,Rifleman RFL-8D
29,Federated Suns,257,ilClan,2375,Ostsol OTL-6D
29,Federated Suns,257,ilClan,5683,Argus AGS-5D
29,Federated Suns,257,ilClan,8355,Ostroc OSR-6R
29,Federated Suns,257,ilClan,9320,Quickdraw QKD-9G
29,Federated Suns,257,ilClan,6346,Vulpes VLP-1D
29,Federated Suns,257,ilClan,1667,JagerMech JM6-DDa
29,Federated Suns,257,ilClan,2450,Patton Tank  
29,Federated Suns,257,ilClan,2451,Patton Tank (Ultra)
29,Federated Suns,257,ilClan,2735,Rommel Tank (Gauss)
29,Federated Suns,257,ilClan,188,Axman AXM-4D
29,Federated Suns,257,ilClan,2736,Rommel Tank (Sealed)
29,Federated Suns,257,ilClan,5453,Catapult CPLT-C4C
29,Federated Suns,257,ilClan,748,Crusader CRD-2R
29,Federated Suns,257,ilClan,1672,JagerMech III JM6-D3
29,Federated Suns,257,ilClan,534,Cestus CTS-6Z
29,Federated Suns,257,ilClan,6384,Sekhmet Assault Vehicle  
29,Federated Suns,257,ilClan,182,Axel Heavy Tank IIC  
29,Federated Suns,257,ilClan,3248,Thunderbolt TDR-9Nr
29,Federated Suns,257,ilClan,186,Axman AXM-3S
29,Federated Suns,257,ilClan,8226,Crusader CRD-7D
29,Federated Suns,257,ilClan,533,Cestus CTS-6Y
29,Federated Suns,257,ilClan,2712,Rifleman IIC 3
29,Federated Suns,257,ilClan,187,Axman AXM-3Sr
29,Federated Suns,257,ilClan,3236,Thunderbolt TDR-11SE
29,Federated Suns,257,ilClan,3245,Thunderbolt TDR-7SE
29,Federated Suns,257,ilClan,1673,JagerMech III JM6-D4
29,Federated Suns,257,ilClan,3247,Thunderbolt TDR-9NAIS
29,Federated Suns,257,ilClan,8225,Crusader CRD-6T
29,Federated Suns,257,ilClan,8194,Thunderbolt TDR-12R
29,Federated Suns,257,ilClan,3235,Thunderbolt TDR-10SE
29,Federated Suns,257,ilClan,9504,Jinggau JN-G9CCr
29,Federated Suns,257,ilClan,2713,Rifleman IIC 4
29,Federated Suns,257,ilClan,2710,Rifleman IIC  
29,Federated Suns,257,ilClan,7790,Axman AXM-5N
29,Federated Suns,257,ilClan,9502,Jinggau JN-G8Ar
29,Federated Suns,257,ilClan,4003,Cormorant Medium Cargo Craft (Cargo)
29,Federated Suns,257,ilClan,4004,Cormorant Medium Cargo Craft  
29,Federated Suns,257,ilClan,4190,Fulmar Patrol Craft  
29,Federated Suns,257,ilClan,3335,Typhoon Urban Assault Vehicle (LB-X)
29,Federated Suns,257,ilClan,2530,Pilum Heavy Tank (Arrow IV)
29,Federated Suns,257,ilClan,3337,Typhoon Urban Assault Vehicle  
29,Federated Suns,257,ilClan,2531,Pilum Heavy Tank  
29,Federated Suns,257,ilClan,5735,Manteuffel Attack Tank D
29,Federated Suns,257,ilClan,6797,Manteuffel Attack Tank E
29,Federated Suns,257,ilClan,5734,Manteuffel Attack Tank C
29,Federated Suns,257,ilClan,8048,Pilum Heavy Tank (ELRM)
29,Federated Suns,257,ilClan,1671,JagerMech JM7-C3BS
29,Federated Suns,257,ilClan,6563,Hound HD-2F
29,Federated Suns,257,ilClan,3336,Typhoon Urban Assault Vehicle (RAC)
29,Federated Suns,257,ilClan,1341,Guillotine GLT-5M
29,Federated Suns,257,ilClan,4584,Manteuffel Attack Tank A
29,Federated Suns,257,ilClan,4586,Manteuffel Attack Tank Prime
29,Federated Suns,257,ilClan,4585,Manteuffel Attack Tank B
29,Federated Suns,257,ilClan,6872,Gallant GLT-10-0
29,Federated Suns,257,ilClan,279,BattleAxe BKX-8D
29,Federated Suns,257,ilClan,1269,Grasshopper GHR-6K
29,Federated Suns,257,ilClan,6868,Warhammer WHM-8D2
29,Federated Suns,257,ilClan,1174,Gallant GLT-8-0
29,Federated Suns,257,ilClan,7732,Archer ARC-9R
29,Federated Suns,257,ilClan,9487,JagerMech JM7-DD
29,Federated Suns,257,ilClan,475,Cataphract CTF-5D
29,Federated Suns,257,ilClan,3495,Warhammer WHM-8K
29,Federated Suns,257,ilClan,4391,JagerMech JM7-F
29,Federated Suns,257,ilClan,8420,Guillotine GLT-7M
29,Federated Suns,257,ilClan,1344,Guillotine GLT-8D
29,Federated Suns,257,ilClan,456,Caesar CES-3S
29,Federated Suns,257,ilClan,457,Caesar CES-4R
29,Federated Suns,257,ilClan,7527,Cataphract CTF-5L
29,Federated Suns,257,ilClan,3497,Warhammer WHM-9D
29,Federated Suns,257,ilClan,9321,Caesar CES-5R
29,Federated Suns,257,ilClan,6362,Cutlass CUT-01E
29,Federated Suns,257,ilClan,9407,Cataphract CTF-5LL
29,Federated Suns,257,ilClan,6361,Cutlass CUT-01D
29,Federated Suns,257,ilClan,7982,Caesar CES-5D
29,Federated Suns,257,ilClan,4872,Prometheus Combat Support BridgeLayer  
29,Federated Suns,257,ilClan,9482,Von Luckner Heavy Tank VNL-K65W
29,Federated Suns,257,ilClan,217,Bandersnatch BNDR-01A
29,Federated Suns,257,ilClan,1371,Hammerhands HMH-5D
29,Federated Suns,257,ilClan,218,Bandersnatch BNDR-01Ar
29,Federated Suns,257,ilClan,4108,Eagle EGL-R11
29,Federated Suns,257,ilClan,6326,Hanse MBT  
29,Federated Suns,257,ilClan,9483,Von Luckner Heavy Tank VNL-K85N
29,Federated Suns,257,ilClan,4759,Orion ON1-MD
29,Federated Suns,257,ilClan,7715,Inferno INF-NO
29,Federated Suns,257,ilClan,219,Bandersnatch BNDR-01B
29,Federated Suns,257,ilClan,2467,Penetrator PTR-6M
29,Federated Suns,257,ilClan,7717,Inferno INF-NOB
29,Federated Suns,257,ilClan,2632,Rakshasa MDG-1Ar
29,Federated Suns,257,ilClan,4348,Huscarl HSCL-1-OB
29,Federated Suns,257,ilClan,1990,Maelstrom MTR-6K
29,Federated Suns,257,ilClan,2465,Penetrator PTR-4D
29,Federated Suns,257,ilClan,1988,Maelstrom MTR-5K
29,Federated Suns,257,ilClan,7718,Inferno INF-NOC
29,Federated Suns,257,ilClan,5757,Huscarl HSCL-1-OD
29,Federated Suns,257,ilClan,2044,Marauder MAD-5T
29,Federated Suns,257,ilClan,5700,Thanatos TNS-4T
29,Federated Suns,257,ilClan,2634,Rakshasa MDG-2A
29,Federated Suns,257,ilClan,7529,Marauder MAD-5D-DC
29,Federated Suns,257,ilClan,2631,Rakshasa MDG-1A
29,Federated Suns,257,ilClan,4345,Huscarl HSCL-1-O
29,Federated Suns,257,ilClan,3476,War Dog WR-DG-02FC
29,Federated Suns,257,ilClan,356,Black Knight BL-12-KNT
29,Federated Suns,257,ilClan,5218,Thanatos TNS-4S
29,Federated Suns,257,ilClan,7716,Inferno INF-NOA
29,Federated Suns,257,ilClan,2051,Marauder MAD-9W2
29,Federated Suns,257,ilClan,2042,Marauder MAD-5R
29,Federated Suns,257,ilClan,6349,Black Knight BLK-NT-3B
29,Federated Suns,257,ilClan,5701,Thanatos TNS-6S
29,Federated Suns,257,ilClan,6866,Marauder MAD-9D
29,Federated Suns,257,ilClan,4349,Huscarl HSCL-1-OC
29,Federated Suns,257,ilClan,1034,Falconer FLC-9R
29,Federated Suns,257,ilClan,2046,Marauder MAD-7D
29,Federated Suns,257,ilClan,2469,Penetrator PTR-6T
29,Federated Suns,257,ilClan,5695,Lao Hu LHU-3L
29,Federated Suns,257,ilClan,8317,Orion C 2
29,Federated Suns,257,ilClan,8001,Penetrator PTR-7D
29,Federated Suns,257,ilClan,4347,Huscarl HSCL-1-OA
29,Federated Suns,257,ilClan,9353,Penetrator PTR-8D
29,Federated Suns,257,ilClan,1372,Hammerhands HMH-6D
29,Federated Suns,257,ilClan,1373,Hammerhands HMH-6E
29,Federated Suns,257,ilClan,1033,Falconer FLC-8R
29,Federated Suns,257,ilClan,7534,Marauder MAD-11D
29,Federated Suns,257,ilClan,6350,Black Knight BLK-NT-4D
29,Federated Suns,257,ilClan,7719,Inferno INF-NOR
29,Federated Suns,257,ilClan,6351,Black Knight BLK-NT-5H
29,Federated Suns,257,ilClan,5758,Huscarl HSCL-1-OR
29,Federated Suns,257,ilClan,4503,Lewis Skimmer Bus  
29,Federated Suns,257,ilClan,2436,Partisan Air Defense Tank (Lance Command)
29,Federated Suns,257,ilClan,2435,Partisan Air Defense Tank (Company Command)
29,Federated Suns,257,ilClan,9568,Partisan Heavy Tank (Light Gauss)
29,Federated Suns,257,ilClan,2817,Schiltron Mobile Fire-Support Platform C
29,Federated Suns,257,ilClan,2441,Partisan Air Defense Tank (XL)
29,Federated Suns,257,ilClan,2819,Schiltron Mobile Fire-Support Platform E
29,Federated Suns,257,ilClan,9567,Partisan Heavy Tank (ELRM)
29,Federated Suns,257,ilClan,1161,Fury Command Tank  
29,Federated Suns,257,ilClan,4276,Heavy NLRM Carrier  
29,Federated Suns,257,ilClan,2439,Partisan Air Defense Tank (RAC)
29,Federated Suns,257,ilClan,464,Carnivore Assault Tank (Second Line)
29,Federated Suns,257,ilClan,2438,Partisan Air Defense Tank (Quad RAC)
29,Federated Suns,257,ilClan,1158,Fury Command Tank (C3M)
29,Federated Suns,257,ilClan,1056,Fensalir Combat WiGE (Infantry)
29,Federated Suns,257,ilClan,1159,Fury Command Tank (C3S)
29,Federated Suns,257,ilClan,6576,HawkWolf HWK-4F
29,Federated Suns,257,ilClan,2821,Schiltron Mobile Fire-Support Platform Prime
29,Federated Suns,257,ilClan,2816,Schiltron Mobile Fire-Support Platform B
29,Federated Suns,257,ilClan,2815,Schiltron Mobile Fire-Support Platform A
29,Federated Suns,257,ilClan,6602,DI Schmitt Tank  
29,Federated Suns,257,ilClan,3416,Victor VTR-Cr
29,Federated Suns,257,ilClan,2820,Schiltron Mobile Fire-Support Platform F
29,Federated Suns,257,ilClan,2818,Schiltron Mobile Fire-Support Platform D
29,Federated Suns,257,ilClan,6603,DI Schmitt Tank (Targeting Computer)
29,Federated Suns,257,ilClan,1057,Fensalir Combat WiGE  
29,Federated Suns,257,ilClan,3415,Victor VTR-C
29,Federated Suns,257,ilClan,6802,Fury Command Tank (Fury IIIm)
29,Federated Suns,257,ilClan,5367,Vulcan VLC-8N
29,Federated Suns,257,ilClan,2782,Salamander PPR-5S
29,Federated Suns,257,ilClan,6801,Fury Command Tank (Fury III)
29,Federated Suns,257,ilClan,4056,Deathstalker F-77A
29,Federated Suns,257,ilClan,3404,Victor VTR-10D
29,Federated Suns,257,ilClan,8259,Victor VTR-12D
29,Federated Suns,257,ilClan,1235,Goliath GOL-5D
29,Federated Suns,257,ilClan,3406,Victor VTR-11D
29,Federated Suns,257,ilClan,3511,Warlord BLR-2G
29,Federated Suns,257,ilClan,7501,Awesome AWS-11H
29,Federated Suns,257,ilClan,3509,Warlord BLR-2D
29,Federated Suns,257,ilClan,2511,Phoenix Hawk IIC  
29,Federated Suns,257,ilClan,6679,Doloire DLR-OA
29,Federated Suns,257,ilClan,6681,Doloire DLR-OC
29,Federated Suns,257,ilClan,3510,Warlord BLR-2Dr
29,Federated Suns,257,ilClan,3503,Warhammer IIC 4
29,Federated Suns,257,ilClan,2513,Phoenix Hawk IIC 3
29,Federated Suns,257,ilClan,2514,Phoenix Hawk IIC 4
29,Federated Suns,257,ilClan,6678,Doloire DLR-O
29,Federated Suns,257,ilClan,6680,Doloire DLR-OB
29,Federated Suns,257,ilClan,2512,Phoenix Hawk IIC 2
29,Federated Suns,257,ilClan,6682,Doloire DLR-OD
29,Federated Suns,257,ilClan,1933,Longbow LGB-13C
29,Federated Suns,257,ilClan,4218,Glory Heavy Fire Support Vehicle (Light Gauss)
29,Federated Suns,257,ilClan,287,BattleMaster BLR-1Gc
29,Federated Suns,257,ilClan,5710,Templar TLR1-OG
29,Federated Suns,257,ilClan,9373,"SturmFeur Heavy Tank (Support) ""Gilmore"""
29,Federated Suns,257,ilClan,6354,Templar III TLR2-OA
29,Federated Suns,257,ilClan,4219,Glory Heavy Fire Support Vehicle  
29,Federated Suns,257,ilClan,5739,Glory Heavy Fire Support Vehicle (Arrow IV)
29,Federated Suns,257,ilClan,3042,Stalker STK-7C3BS
29,Federated Suns,257,ilClan,3171,Templar TLR1-OU
29,Federated Suns,257,ilClan,8336,Longbow LGB-14V
29,Federated Suns,257,ilClan,1934,Longbow LGB-13NAIS
29,Federated Suns,257,ilClan,5196,Templar TLR1-OB
29,Federated Suns,257,ilClan,1937,Longbow LGB-7V
29,Federated Suns,257,ilClan,9370,SturmFeur Heavy Tank (Cell)
29,Federated Suns,257,ilClan,285,BattleMaster BLR-1Gb
29,Federated Suns,257,ilClan,5707,Templar TLR1-OD
29,Federated Suns,257,ilClan,5708,Templar TLR1-OE
29,Federated Suns,257,ilClan,3043,Stalker STK-7D
29,Federated Suns,257,ilClan,6355,Templar III TLR2-OB
29,Federated Suns,257,ilClan,280,BattleMaster BLR-10S
29,Federated Suns,257,ilClan,281,BattleMaster BLR-10S2
29,Federated Suns,257,ilClan,5711,Templar TLR1-OH
29,Federated Suns,257,ilClan,1932,Longbow LGB-12R
29,Federated Suns,257,ilClan,6803,Glory Heavy Fire Support Vehicle (3090 Upgrade)
29,Federated Suns,257,ilClan,6356,Templar III TLR2-OC
29,Federated Suns,257,ilClan,6353,Templar III TLR2-O
29,Federated Suns,257,ilClan,5709,Templar TLR1-OF
29,Federated Suns,257,ilClan,5191,Templar TLR1-O
29,Federated Suns,257,ilClan,5197,Templar TLR1-OC
29,Federated Suns,257,ilClan,5195,Templar TLR1-OA
29,Federated Suns,257,ilClan,6357,Templar III TLR2-OD
29,Federated Suns,257,ilClan,9404,BattleMaster BLR-6R
29,Federated Suns,257,ilClan,5712,Templar TLR1-OI
29,Federated Suns,257,ilClan,1350,Gunslinger GUN-2ERDr
29,Federated Suns,257,ilClan,6852,Templar TLR1-OR
29,Federated Suns,257,ilClan,7955,"Templar III TLR-2J ""Arthur"""
29,Federated Suns,257,ilClan,4874,Protector High-Speed Medevac C-790
29,Federated Suns,257,ilClan,7306,Hexareme HQ Hovercraft  
29,Federated Suns,257,ilClan,5741,Ajax Assault Tank D
29,Federated Suns,257,ilClan,541,Challenger MBT XIVs
29,Federated Suns,257,ilClan,21,Ajax Assault Tank (Sealed)
29,Federated Suns,257,ilClan,3126,Sunder SD1-OB
29,Federated Suns,257,ilClan,3689,Ajax Assault Tank B
29,Federated Suns,257,ilClan,538,Challenger MBT X
29,Federated Suns,257,ilClan,3939,Challenger MBT Mk. XV
29,Federated Suns,257,ilClan,3127,Sunder SD1-OC
29,Federated Suns,257,ilClan,3123,Sunder SD1-O
29,Federated Suns,257,ilClan,777,Cyclops CP-11-C3
29,Federated Suns,257,ilClan,3131,Sunder SD1-OX
29,Federated Suns,257,ilClan,3690,Ajax Assault Tank Prime
29,Federated Suns,257,ilClan,539,Challenger MBT XI
29,Federated Suns,257,ilClan,540,Challenger MBT XII
29,Federated Suns,257,ilClan,6846,Sunder SD1-OF
29,Federated Suns,257,ilClan,3129,Sunder SD1-OE
29,Federated Suns,257,ilClan,5740,Ajax Assault Tank C
29,Federated Suns,257,ilClan,3128,Sunder SD1-OD
29,Federated Suns,257,ilClan,3125,Sunder SD1-OA
29,Federated Suns,257,ilClan,3688,Ajax Assault Tank A
29,Federated Suns,257,ilClan,2343,Orochi OR-2I
29,Federated Suns,257,ilClan,1514,Highlander HGN-732
29,Federated Suns,257,ilClan,9485,Star Adder (Blood Asp) I
29,Federated Suns,257,ilClan,401,Star Adder (Blood Asp) C
29,Federated Suns,257,ilClan,966,Emperor EMP-6D
29,Federated Suns,257,ilClan,402,Star Adder (Blood Asp) D
29,Federated Suns,257,ilClan,3130,Sunder SD1-OR
29,Federated Suns,257,ilClan,6845,Sunder SD1-OG
29,Federated Suns,257,ilClan,406,Star Adder (Blood Asp) Prime
29,Federated Suns,257,ilClan,400,Star Adder (Blood Asp) B
29,Federated Suns,257,ilClan,404,Star Adder (Blood Asp) F
29,Federated Suns,257,ilClan,9486,Star Adder (Blood Asp) T
29,Federated Suns,257,ilClan,403,Star Adder (Blood Asp) E
29,Federated Suns,257,ilClan,405,Star Adder (Blood Asp) G
29,Federated Suns,257,ilClan,399,Star Adder (Blood Asp) A
29,Federated Suns,257,ilClan,4648,Mobile Long Tom Artillery LT-MOB-50
29,Federated Suns,257,ilClan,4800,Pendragon PDG-2R
29,Federated Suns,257,ilClan,4748,Ontos Heavy Tank HEAT
29,Federated Suns,257,ilClan,6805,JES II Strategic Missile Carrier (Support)
29,Federated Suns,257,ilClan,2327,Ontos Heavy Tank (Light Gauss)
29,Federated Suns,257,ilClan,5718,Sagittaire SGT-10X
29,Federated Suns,257,ilClan,2285,Nightstar NSR-9FC
29,Federated Suns,257,ilClan,6835,Sagittaire SGT-14D
29,Federated Suns,257,ilClan,8000,Pendragon PDG-3R
29,Federated Suns,257,ilClan,5717,Sagittaire SGT-9D
29,Federated Suns,257,ilClan,4799,Pendragon PDG-1R
29,Federated Suns,257,ilClan,2286,Nightstar NSR-9J
29,Federated Suns,257,ilClan,7539,Nightstar NSR-10D
29,Federated Suns,257,ilClan,9398,Sagittaire SGT-14R
29,Federated Suns,257,ilClan,4119,Eisensturm EST-R3
29,Federated Suns,257,ilClan,1481,Hellstar  
29,Federated Suns,257,ilClan,7831,Haruspex Military Surveillance Satellite  
29,Federated Suns,257,ilClan,2258,Neptune Submarine (Hunter-Killer)
29,Federated Suns,257,ilClan,4711,Neptune Submarine  
29,Federated Suns,257,ilClan,4709,Neptune Submarine (LRT)
29,Federated Suns,257,ilClan,323,Behemoth Heavy Tank (Kurita)
29,Federated Suns,257,ilClan,4710,Neptune Submarine (SRT)
29,Federated Suns,257,ilClan,6330,Ballista Artillery Trailer  
29,Federated Suns,257,ilClan,9457,Behemoth Heavy Tank (Davion)
29,Federated Suns,257,ilClan,9458,Behemoth Heavy Tank (Kurita Upgrade)
29,Federated Suns,257,ilClan,6683,Malice MAL-XT
29,Federated Suns,257,ilClan,4255,Gürteltier MBT (C3M)
29,Federated Suns,257,ilClan,4256,Gürteltier MBT  
29,Federated Suns,257,ilClan,6826,Titan TI-1Ar
29,Federated Suns,257,ilClan,7984,Devastator DVS-10
29,Federated Suns,257,ilClan,3111,Stuka STU-K5b
29,Federated Suns,257,ilClan,3106,Stuka STU-D6
29,Federated Suns,257,ilClan,8437,Atlas AS7-S3-DC
29,Federated Suns,257,ilClan,6827,Titan TI-1Aj
29,Federated Suns,257,ilClan,5494,King Crab KGC-008B
29,Federated Suns,257,ilClan,2063,Marauder II MAD-6D
29,Federated Suns,257,ilClan,5461,Atlas AS7-S3
29,Federated Suns,257,ilClan,7514,King Crab KGC-011
29,Federated Suns,257,ilClan,151,Atlas AS8-D
29,Federated Suns,257,ilClan,895,Devastator DVS-3
29,Federated Suns,257,ilClan,894,Devastator DVS-2
29,Federated Suns,257,ilClan,6358,Atlas III AS7-D3
29,Federated Suns,257,ilClan,3107,Stuka STU-D7
29,Federated Suns,257,ilClan,2058,Marauder II MAD-4S
29,Federated Suns,257,ilClan,8320,Iron Cheetah A
29,Federated Suns,257,ilClan,7519,Marauder II MAD-10D
29,Federated Suns,257,ilClan,3227,Thunderbird TRB-D36b
29,Federated Suns,257,ilClan,8323,Iron Cheetah D
29,Federated Suns,257,ilClan,6359,Atlas III AS7-D2
29,Federated Suns,257,ilClan,8322,Iron Cheetah C
29,Federated Suns,257,ilClan,8319,Iron Cheetah Prime
29,Federated Suns,257,ilClan,9377,Devastator DVS-11
29,Federated Suns,257,ilClan,8321,Iron Cheetah B
29,Federated Suns,257,ilClan,8324,Iron Cheetah L
29,Federated Suns,257,ilClan,5213,TGV Omni Railcar A
29,Federated Suns,257,ilClan,5214,TGV Omni Railcar B
29,Federated Suns,257,ilClan,5215,TGV Omni Railcar C
29,Federated Suns,257,ilClan,5216,TGV Omni Railcar D
29,Federated Suns,257,ilClan,5217,TGV Omni Railcar Primary
29,Federated Suns,257,ilClan,6684,Poseidon PSD-V2
29,Federated Suns,257,ilClan,4957,S 2772 Luxury Plane  
29,Federated Suns,257,ilClan,6328,Paladin Defense System  
29,Federated Suns,257,ilClan,6687,Ares ARS-V1B Hades
29,Federated Suns,257,ilClan,6688,Ares ARS-V1C Aphrodite
29,Federated Suns,257,ilClan,6686,Ares ARS-V1A Hera
29,Federated Suns,257,ilClan,6689,Ares ARS-V1D Hephaestus
29,Federated Suns,257,ilClan,9500,Ares ARS-V1E Apollo
29,Federated Suns,257,ilClan,6685,Ares ARS-V1 Zeus
29,Federated Suns,257,ilClan,4416,Kalki Cruise Missile Launcher  
29,Federated Suns,257,ilClan,6578,Condottiere Assault Craft  
29,Federated Suns,257,ilClan,3759,Comet Airliner ACL-800
29,Federated Suns,257,ilClan,4635,Delta Air Cruiser MA-80
29,Federated Suns,257,ilClan,6579,Gunboat NL-45
29,Federated Suns,257,ilClan,6520,Caerleon  
29,Federated Suns,257,ilClan,3885,Swallow SA-10
29,Federated Suns,257,ilClan,4158,Longhaul Cargo Aircraft FB-335
29,Federated Suns,257,ilClan,6329,Destrier Siege Vehicle  
30,Free Worlds League,10,Age of War / Star League,4064,Defiance 'Zilla  
30,Free Worlds League,10,Age of War / Star League,4321,Hermes II HER-2X
30,Free Worlds League,10,Age of War / Star League,4377,Royal Land Train  
30,Free Worlds League,10,Age of War / Star League,4378,Isesaki Roku Royal II  
30,Free Worlds League,10,Age of War / Star League,12,Aerial Beast Infantry  
30,Free Worlds League,10,Age of War / Star League,4792,Patron PTN LoaderMech
30,Free Worlds League,10,Age of War / Star League,4793,Patron PTN-1 LoaderMech
30,Free Worlds League,10,Age of War / Star League,5769,Flea FLE-14
30,Free Worlds League,10,Age of War / Star League,3303,Trident TRN-3T
30,Free Worlds League,10,Age of War / Star League,1136,Flea FLE-15
30,Free Worlds League,10,Age of War / Star League,1901,Locust LCT-1V
30,Free Worlds League,10,Age of War / Star League,3058,Stinger STG-3G
30,Free Worlds League,10,Age of War / Star League,3141,Swift SWF-606
30,Free Worlds League,10,Age of War / Star League,2208,Mongoose MON-66
30,Free Worlds League,10,Age of War / Star League,1022,Falcon FLC-4N
30,Free Worlds League,10,Age of War / Star League,3010,Spider SDR-5V
30,Free Worlds League,10,Age of War / Star League,2992,Sparrowhawk SPR-H5
30,Free Worlds League,10,Age of War / Star League,1487,Hermes HER-1S
30,Free Worlds League,10,Age of War / Star League,1488,Hermes HER-1Sb
30,Free Worlds League,10,Age of War / Star League,869,DemolitionMech WI-DM2
30,Free Worlds League,10,Age of War / Star League,868,DemolitionMech WI-DM
30,Free Worlds League,10,Age of War / Star League,1096,Firestarter FS9-H
30,Free Worlds League,10,Age of War / Star League,2271,Night Hawk NTK-2Q
30,Free Worlds League,10,Age of War / Star League,3152,Talon TLN-5V
30,Free Worlds League,10,Age of War / Star League,2856,Sentinel STN-1S
30,Free Worlds League,10,Age of War / Star League,591,Cicada CDA-2A
30,Free Worlds League,10,Age of War / Star League,2860,Sentinel STN-3L
30,Free Worlds League,10,Age of War / Star League,2732,Rogue RGU-133L
30,Free Worlds League,10,Age of War / Star League,1600,Icarus II ICR-1S
30,Free Worlds League,10,Age of War / Star League,3271,Tomahawk THK-43
30,Free Worlds League,10,Age of War / Star League,2491,Phoenix Hawk PXH-1
30,Free Worlds League,10,Age of War / Star League,3272,Tomahawk THK-53
30,Free Worlds League,10,Age of War / Star League,2496,Phoenix Hawk PXH-2
30,Free Worlds League,10,Age of War / Star League,1851,Kyudo KY2-D-02
30,Free Worlds League,10,Age of War / Star League,2544,Planetlifter Air Transport  
30,Free Worlds League,10,Age of War / Star League,1552,Hunchback HBK-4G
30,Free Worlds League,10,Age of War / Star League,1469,Hellcat II HCT-213B
30,Free Worlds League,10,Age of War / Star League,716,Crab CRB-27
30,Free Worlds League,10,Age of War / Star League,1471,Hellcat II HCT-214
30,Free Worlds League,10,Age of War / Star League,3189,Thor Artillery Vehicle  
